date,county,state,fips,cases,deaths,day_num,new_cases,cases_growth,new_deaths,deaths_growth
2020-03-05,King,Washington,53033.0,52,11,0,19,0.5757575757575758,0,0.0
2020-03-06,King,Washington,53033.0,59,12,1,7,0.1346153846153846,1,0.09090909090909091
2020-03-07,Westchester,New York,36119.0,69,0,0,36,1.0909090909090908,0,
2020-03-07,King,Washington,53033.0,72,16,2,13,0.22033898305084745,4,0.3333333333333333
2020-03-08,Westchester,New York,36119.0,81,0,1,12,0.17391304347826086,0,
2020-03-08,King,Washington,53033.0,91,18,3,19,0.2638888888888889,2,0.125
2020-03-09,Westchester,New York,36119.0,97,0,2,16,0.19753086419753085,0,
2020-03-09,King,Washington,53033.0,117,21,4,26,0.2857142857142857,3,0.16666666666666666
2020-03-10,Westchester,New York,36119.0,107,0,3,10,0.10309278350515463,0,
2020-03-10,King,Washington,53033.0,191,23,5,74,0.6324786324786325,2,0.09523809523809523
2020-03-10,Snohomish,Washington,53061.0,61,0,0,16,0.35555555555555557,0,
2020-03-11,Santa Clara,California,6085.0,48,1,0,3,0.06666666666666667,0,0.0
2020-03-11,Westchester,New York,36119.0,120,0,4,13,0.12149532710280374,0,
2020-03-11,King,Washington,53033.0,235,27,6,44,0.23036649214659685,4,0.17391304347826086
2020-03-11,Snohomish,Washington,53061.0,69,1,1,8,0.13114754098360656,1,
2020-03-12,Santa Clara,California,6085.0,66,1,1,18,0.375,0,0.0
2020-03-12,Middlesex,Massachusetts,25017.0,49,0,0,8,0.1951219512195122,0,
2020-03-12,Westchester,New York,36119.0,147,0,5,27,0.225,0,
2020-03-12,King,Washington,53033.0,271,28,7,36,0.15319148936170213,1,0.037037037037037035
2020-03-12,Snohomish,Washington,53061.0,107,3,2,38,0.5507246376811594,2,2.0
2020-03-13,Santa Clara,California,6085.0,79,2,2,13,0.19696969696969696,1,1.0
2020-03-13,Middlesex,Massachusetts,25017.0,60,0,1,11,0.22448979591836735,0,
2020-03-13,Nassau,New York,36059.0,51,0,0,10,0.24390243902439024,0,
2020-03-13,Westchester,New York,36119.0,157,0,6,10,0.06802721088435375,0,
2020-03-13,King,Washington,53033.0,329,33,8,58,0.2140221402214022,5,0.17857142857142858
2020-03-13,Snohomish,Washington,53061.0,132,3,3,25,0.2336448598130841,0,0.0
2020-03-14,Los Angeles,California,6037.0,53,1,0,13,0.325,0,0.0
2020-03-14,Santa Clara,California,6085.0,91,2,3,12,0.1518987341772152,0,0.0
2020-03-14,Cook,Illinois,17031.0,51,0,0,11,0.275,0,
2020-03-14,Orleans,Louisiana,22071.0,53,1,0,25,0.8928571428571429,1,
2020-03-14,Middlesex,Massachusetts,25017.0,65,0,2,5,0.08333333333333333,0,
2020-03-14,Nassau,New York,36059.0,79,0,1,28,0.5490196078431373,0,
2020-03-14,Westchester,New York,36119.0,178,0,7,21,0.1337579617834395,0,
2020-03-14,King,Washington,53033.0,389,36,9,60,0.182370820668693,3,0.09090909090909091
2020-03-14,Snohomish,Washington,53061.0,154,3,4,22,0.16666666666666666,0,0.0
2020-03-15,Los Angeles,California,6037.0,69,1,1,16,0.3018867924528302,0,0.0
2020-03-15,Santa Clara,California,6085.0,114,2,4,23,0.25274725274725274,0,0.0
2020-03-15,Cook,Illinois,17031.0,76,0,1,25,0.49019607843137253,0,
2020-03-15,Orleans,Louisiana,22071.0,75,2,1,22,0.41509433962264153,1,1.0
2020-03-15,Middlesex,Massachusetts,25017.0,75,0,3,10,0.15384615384615385,0,
2020-03-15,Nassau,New York,36059.0,98,0,2,19,0.24050632911392406,0,
2020-03-15,Westchester,New York,36119.0,195,0,8,17,0.09550561797752809,0,
2020-03-15,King,Washington,53033.0,421,38,10,32,0.08226221079691516,2,0.05555555555555555
2020-03-15,Snohomish,Washington,53061.0,175,3,5,21,0.13636363636363635,0,0.0
2020-03-16,Los Angeles,California,6037.0,94,1,2,25,0.36231884057971014,0,0.0
2020-03-16,San Diego,California,6073.0,56,0,0,16,0.4,0,
2020-03-16,Santa Clara,California,6085.0,138,4,5,24,0.21052631578947367,2,1.0
2020-03-16,Cook,Illinois,17031.0,76,0,2,0,0.0,0,
2020-03-16,Orleans,Louisiana,22071.0,95,3,2,20,0.26666666666666666,1,0.5
2020-03-16,Middlesex,Massachusetts,25017.0,83,0,4,8,0.10666666666666667,0,
2020-03-16,Bergen,New Jersey,34003.0,61,2,0,29,0.90625,1,1.0
2020-03-16,Nassau,New York,36059.0,109,0,3,11,0.11224489795918367,0,
2020-03-16,Suffolk,New York,36103.0,63,2,0,16,0.3404255319148936,2,
2020-03-16,Westchester,New York,36119.0,219,0,9,24,0.12307692307692308,0,
2020-03-16,King,Washington,53033.0,489,44,11,68,0.16152019002375298,6,0.15789473684210525
2020-03-16,Snohomish,Washington,53061.0,199,3,6,24,0.13714285714285715,0,0.0
2020-03-17,Alameda,California,6001.0,49,0,0,9,0.225,0,
2020-03-17,Los Angeles,California,6037.0,144,1,3,50,0.5319148936170213,0,0.0
2020-03-17,San Diego,California,6073.0,61,0,1,5,0.08928571428571429,0,
2020-03-17,San Mateo,California,6081.0,64,1,0,22,0.5238095238095238,0,0.0
2020-03-17,Santa Clara,California,6085.0,155,5,6,17,0.12318840579710146,1,0.25
2020-03-17,Fairfield,Connecticut,9001.0,48,0,0,19,0.6551724137931034,0,
2020-03-17,Broward,Florida,12011.0,55,1,0,16,0.41025641025641024,1,
2020-03-17,Cook,Illinois,17031.0,107,1,3,31,0.40789473684210525,1,
2020-03-17,Orleans,Louisiana,22071.0,136,5,3,41,0.43157894736842106,2,0.6666666666666666
2020-03-17,Middlesex,Massachusetts,25017.0,89,0,5,6,0.07228915662650602,0,
2020-03-17,Bergen,New Jersey,34003.0,84,2,1,23,0.3770491803278688,0,0.0
2020-03-17,Nassau,New York,36059.0,131,2,4,22,0.2018348623853211,2,
2020-03-17,Suffolk,New York,36103.0,84,3,1,21,0.3333333333333333,1,0.5
2020-03-17,Westchester,New York,36119.0,379,0,10,160,0.730593607305936,0,
2020-03-17,King,Washington,53033.0,518,47,12,29,0.05930470347648262,3,0.06818181818181818
2020-03-17,Snohomish,Washington,53061.0,265,4,7,66,0.3316582914572864,1,0.3333333333333333
2020-03-18,Alameda,California,6001.0,53,0,1,4,0.08163265306122448,0,
2020-03-18,Los Angeles,California,6037.0,190,1,4,46,0.3194444444444444,0,0.0
2020-03-18,San Diego,California,6073.0,81,0,2,20,0.32786885245901637,0,
2020-03-18,San Francisco,California,6075.0,51,0,0,5,0.10869565217391304,0,
2020-03-18,San Mateo,California,6081.0,80,1,1,16,0.25,0,0.0
2020-03-18,Santa Clara,California,6085.0,175,6,7,20,0.12903225806451613,1,0.2
2020-03-18,Fairfield,Connecticut,9001.0,69,1,1,21,0.4375,1,
2020-03-18,Broward,Florida,12011.0,80,1,1,25,0.45454545454545453,0,0.0
2020-03-18,Miami-Dade,Florida,12086.0,77,0,0,34,0.7906976744186046,0,
2020-03-18,Fulton,Georgia,13121.0,49,0,0,16,0.48484848484848486,0,
2020-03-18,Cook,Illinois,17031.0,179,1,4,72,0.6728971962616822,0,0.0
2020-03-18,Orleans,Louisiana,22071.0,196,6,4,60,0.4411764705882353,1,0.2
2020-03-18,Middlesex,Massachusetts,25017.0,100,0,6,11,0.12359550561797752,0,
2020-03-18,Suffolk,Massachusetts,25025.0,51,0,0,9,0.21428571428571427,0,
2020-03-18,Clark,Nevada,32003.0,69,1,0,27,0.6428571428571429,0,0.0
2020-03-18,Bergen,New Jersey,34003.0,133,4,2,49,0.5833333333333334,2,1.0
2020-03-18,Nassau,New York,36059.0,183,2,5,52,0.3969465648854962,0,0.0
2020-03-18,Suffolk,New York,36103.0,116,3,2,32,0.38095238095238093,0,0.0
2020-03-18,Westchester,New York,36119.0,537,0,11,158,0.41688654353562005,0,
2020-03-18,Davidson,Tennessee,47037.0,58,0,0,16,0.38095238095238093,0,
2020-03-18,King,Washington,53033.0,563,57,13,45,0.08687258687258688,10,0.2127659574468085
2020-03-18,Pierce,Washington,53053.0,56,1,0,12,0.2727272727272727,1,
2020-03-18,Snohomish,Washington,53061.0,309,5,8,44,0.1660377358490566,1,0.25
2020-03-19,Alameda,California,6001.0,57,0,2,4,0.07547169811320754,0,
2020-03-19,Los Angeles,California,6037.0,231,2,5,41,0.21578947368421053,1,1.0
2020-03-19,Orange,California,6059.0,53,0,0,11,0.2619047619047619,0,
2020-03-19,San Diego,California,6073.0,105,0,3,24,0.2962962962962963,0,
2020-03-19,San Francisco,California,6075.0,73,0,1,22,0.43137254901960786,0,
2020-03-19,San Mateo,California,6081.0,89,1,2,9,0.1125,0,0.0
2020-03-19,Santa Clara,California,6085.0,189,6,8,14,0.08,0,0.0
2020-03-19,Denver,Colorado,8031.0,61,0,0,16,0.35555555555555557,0,
2020-03-19,Eagle,Colorado,8037.0,51,0,0,12,0.3076923076923077,0,
2020-03-19,Fairfield,Connecticut,9001.0,102,4,2,33,0.4782608695652174,3,3.0
2020-03-19,District of Columbia,District of Columbia,11001.0,68,0,0,32,0.8888888888888888,0,
2020-03-19,Broward,Florida,12011.0,96,1,2,16,0.2,0,0.0
2020-03-19,Miami-Dade,Florida,12086.0,101,0,1,24,0.3116883116883117,0,
2020-03-19,Fulton,Georgia,13121.0,68,2,1,19,0.3877551020408163,2,
2020-03-19,Cook,Illinois,17031.0,279,2,5,100,0.5586592178770949,1,1.0
2020-03-19,DuPage,Illinois,17043.0,54,0,0,9,0.2,0,
2020-03-19,Jefferson,Louisiana,22051.0,69,1,0,24,0.5333333333333333,0,0.0
2020-03-19,Orleans,Louisiana,22071.0,252,8,5,56,0.2857142857142857,2,0.3333333333333333
2020-03-19,Middlesex,Massachusetts,25017.0,119,0,7,19,0.19,0,
2020-03-19,Norfolk,Massachusetts,25021.0,52,0,0,7,0.15555555555555556,0,
2020-03-19,Suffolk,Massachusetts,25025.0,72,0,1,21,0.4117647058823529,0,
2020-03-19,Macomb,Michigan,26099.0,55,0,0,45,4.5,0,
2020-03-19,Oakland,Michigan,26125.0,105,0,0,82,3.5652173913043477,0,
2020-03-19,Wayne,Michigan,26163.0,119,3,0,96,4.173913043478261,2,2.0
2020-03-19,Clark,Nevada,32003.0,74,1,1,5,0.07246376811594203,0,0.0
2020-03-19,Bergen,New Jersey,34003.0,297,6,3,164,1.2330827067669172,2,0.5
2020-03-19,Essex,New Jersey,34013.0,63,2,0,18,0.4,2,
2020-03-19,Hudson,New Jersey,34017.0,55,0,0,21,0.6176470588235294,0,
2020-03-19,Middlesex,New Jersey,34023.0,64,0,0,24,0.6,0,
2020-03-19,Nassau,New York,36059.0,382,3,6,199,1.0874316939890711,1,0.5
2020-03-19,Orange,New York,36071.0,51,0,0,19,0.59375,0,
2020-03-19,Rockland,New York,36087.0,53,2,0,23,0.7666666666666667,0,0.0
2020-03-19,Suffolk,New York,36103.0,178,3,3,62,0.5344827586206896,0,0.0
2020-03-19,Westchester,New York,36119.0,797,0,12,260,0.48417132216014896,0,
2020-03-19,Cuyahoga,Ohio,39035.0,53,0,0,15,0.39473684210526316,0,
2020-03-19,Davidson,Tennessee,47037.0,75,0,1,17,0.29310344827586204,0,
2020-03-19,Dallas,Texas,48113.0,56,1,0,22,0.6470588235294118,1,
2020-03-19,King,Washington,53033.0,693,61,14,130,0.23090586145648312,4,0.07017543859649122
2020-03-19,Pierce,Washington,53053.0,75,1,1,19,0.3392857142857143,0,0.0
2020-03-19,Snohomish,Washington,53061.0,347,6,9,38,0.12297734627831715,1,0.2
2020-03-19,Milwaukee,Wisconsin,55079.0,62,0,0,15,0.3191489361702128,0,
2020-03-20,Jefferson,Alabama,1073.0,50,0,0,16,0.47058823529411764,0,
2020-03-20,Alameda,California,6001.0,67,0,3,10,0.17543859649122806,0,
2020-03-20,Los Angeles,California,6037.0,292,2,6,61,0.26406926406926406,0,0.0
2020-03-20,Orange,California,6059.0,65,0,1,12,0.22641509433962265,0,
2020-03-20,Sacramento,California,6067.0,52,3,0,8,0.18181818181818182,0,0.0
2020-03-20,San Diego,California,6073.0,131,0,4,26,0.24761904761904763,0,
2020-03-20,San Francisco,California,6075.0,79,0,2,6,0.0821917808219178,0,
2020-03-20,San Mateo,California,6081.0,100,1,3,11,0.12359550561797752,0,0.0
2020-03-20,Santa Clara,California,6085.0,196,8,9,7,0.037037037037037035,2,0.3333333333333333
2020-03-20,Denver,Colorado,8031.0,79,0,1,18,0.29508196721311475,0,
2020-03-20,Eagle,Colorado,8037.0,61,0,1,10,0.19607843137254902,0,
2020-03-20,Fairfield,Connecticut,9001.0,122,4,3,20,0.19607843137254902,0,0.0
2020-03-20,District of Columbia,District of Columbia,11001.0,77,1,1,9,0.1323529411764706,1,
2020-03-20,Broward,Florida,12011.0,128,2,3,32,0.3333333333333333,1,1.0
2020-03-20,Miami-Dade,Florida,12086.0,124,0,2,23,0.22772277227722773,0,
2020-03-20,Bartow,Georgia,13015.0,54,0,0,27,1.0,0,
2020-03-20,Cobb,Georgia,13067.0,51,2,0,13,0.34210526315789475,1,1.0
2020-03-20,Fulton,Georgia,13121.0,95,2,2,27,0.39705882352941174,0,0.0
2020-03-20,Cook,Illinois,17031.0,412,3,6,133,0.4767025089605735,1,0.5
2020-03-20,DuPage,Illinois,17043.0,57,0,1,3,0.05555555555555555,0,
2020-03-20,Lake,Illinois,17097.0,52,0,0,15,0.40540540540540543,0,
2020-03-20,Jefferson,Louisiana,22051.0,104,1,1,35,0.5072463768115942,0,0.0
2020-03-20,Orleans,Louisiana,22071.0,329,8,6,77,0.3055555555555556,0,0.0
2020-03-20,Montgomery,Maryland,24031.0,51,0,0,18,0.5454545454545454,0,
2020-03-20,Middlesex,Massachusetts,25017.0,144,0,8,25,0.21008403361344538,0,
2020-03-20,Norfolk,Massachusetts,25021.0,64,0,1,12,0.23076923076923078,0,
2020-03-20,Suffolk,Massachusetts,25025.0,87,1,2,15,0.20833333333333334,1,
2020-03-20,Macomb,Michigan,26099.0,86,0,1,31,0.5636363636363636,0,
2020-03-20,Oakland,Michigan,26125.0,184,1,1,79,0.7523809523809524,1,
2020-03-20,Wayne,Michigan,26163.0,216,3,1,97,0.8151260504201681,0,0.0
2020-03-20,Clark,Nevada,32003.0,126,2,2,52,0.7027027027027027,1,1.0
2020-03-20,Bergen,New Jersey,34003.0,342,7,4,45,0.15151515151515152,1,0.16666666666666666
2020-03-20,Essex,New Jersey,34013.0,73,3,1,10,0.15873015873015872,1,0.5
2020-03-20,Hudson,New Jersey,34017.0,66,0,1,11,0.2,0,
2020-03-20,Middlesex,New Jersey,34023.0,76,0,1,12,0.1875,0,
2020-03-20,Monmouth,New Jersey,34025.0,53,1,0,10,0.23255813953488372,0,0.0
2020-03-20,Ocean,New Jersey,34029.0,49,0,0,16,0.48484848484848486,0,
2020-03-20,Passaic,New Jersey,34031.0,49,0,0,11,0.2894736842105263,0,
2020-03-20,Albany,New York,36001.0,61,0,0,18,0.4186046511627907,0,
2020-03-20,Nassau,New York,36059.0,754,4,7,372,0.9738219895287958,1,0.3333333333333333
2020-03-20,Orange,New York,36071.0,84,0,1,33,0.6470588235294118,0,
2020-03-20,Rockland,New York,36087.0,101,3,1,48,0.9056603773584906,1,0.5
2020-03-20,Suffolk,New York,36103.0,371,7,4,193,1.0842696629213484,4,1.3333333333333333
2020-03-20,Westchester,New York,36119.0,1091,0,13,294,0.36888331242158096,0,
2020-03-20,Cuyahoga,Ohio,39035.0,69,0,1,16,0.3018867924528302,0,
2020-03-20,Montgomery,Pennsylvania,42091.0,59,0,0,12,0.2553191489361702,0,
2020-03-20,Davidson,Tennessee,47037.0,110,0,2,35,0.4666666666666667,0,
2020-03-20,Dallas,Texas,48113.0,74,1,1,18,0.32142857142857145,0,0.0
2020-03-20,Harris,Texas,48201.0,55,1,0,20,0.5714285714285714,0,0.0
2020-03-20,King,Washington,53033.0,794,68,15,101,0.14574314574314573,7,0.11475409836065574
2020-03-20,Pierce,Washington,53053.0,83,1,2,8,0.10666666666666667,0,0.0
2020-03-20,Snohomish,Washington,53061.0,384,7,10,37,0.10662824207492795,1,0.16666666666666666
2020-03-20,Milwaukee,Wisconsin,55079.0,95,1,1,33,0.532258064516129,1,
2020-03-21,Jefferson,Alabama,1073.0,61,0,1,11,0.22,0,
2020-03-21,Maricopa,Arizona,4013.0,49,1,0,15,0.4411764705882353,0,0.0
2020-03-21,Alameda,California,6001.0,87,0,4,20,0.29850746268656714,0,
2020-03-21,Contra Costa,California,6013.0,51,1,0,5,0.10869565217391304,0,0.0
2020-03-21,Los Angeles,California,6037.0,351,4,7,59,0.20205479452054795,2,1.0
2020-03-21,Orange,California,6059.0,78,0,2,13,0.2,0,
2020-03-21,Sacramento,California,6067.0,52,3,1,0,0.0,0,0.0
2020-03-21,San Diego,California,6073.0,159,0,5,28,0.21374045801526717,0,
2020-03-21,San Francisco,California,6075.0,84,0,3,5,0.06329113924050633,0,
2020-03-21,San Mateo,California,6081.0,110,1,4,10,0.1,0,0.0
2020-03-21,Santa Clara,California,6085.0,263,8,10,67,0.34183673469387754,0,0.0
2020-03-21,Denver,Colorado,8031.0,98,0,2,19,0.24050632911392406,0,
2020-03-21,Eagle,Colorado,8037.0,74,1,2,13,0.21311475409836064,1,
2020-03-21,Fairfield,Connecticut,9001.0,140,4,4,18,0.14754098360655737,0,0.0
2020-03-21,District of Columbia,District of Columbia,11001.0,98,1,2,21,0.2727272727272727,0,0.0
2020-03-21,Broward,Florida,12011.0,164,3,4,36,0.28125,1,0.5
2020-03-21,Miami-Dade,Florida,12086.0,170,0,3,46,0.3709677419354839,0,
2020-03-21,Palm Beach,Florida,12099.0,56,0,0,15,0.36585365853658536,0,
2020-03-21,Bartow,Georgia,13015.0,55,0,1,1,0.018518518518518517,0,
2020-03-21,Cobb,Georgia,13067.0,56,5,1,5,0.09803921568627451,3,1.5
2020-03-21,Fulton,Georgia,13121.0,100,3,3,5,0.05263157894736842,1,0.5
2020-03-21,Cook,Illinois,17031.0,548,4,7,136,0.3300970873786408,1,0.3333333333333333
2020-03-21,DuPage,Illinois,17043.0,68,0,2,11,0.19298245614035087,0,
2020-03-21,Lake,Illinois,17097.0,63,0,1,11,0.21153846153846154,0,
2020-03-21,Jefferson,Louisiana,22051.0,166,2,2,62,0.5961538461538461,1,1.0
2020-03-21,Orleans,Louisiana,22071.0,418,13,7,89,0.270516717325228,5,0.625
2020-03-21,Montgomery,Maryland,24031.0,68,1,1,17,0.3333333333333333,1,
2020-03-21,Middlesex,Massachusetts,25017.0,177,1,9,33,0.22916666666666666,1,
2020-03-21,Norfolk,Massachusetts,25021.0,69,0,2,5,0.078125,0,
2020-03-21,Suffolk,Massachusetts,25025.0,108,1,3,21,0.2413793103448276,0,0.0
2020-03-21,Macomb,Michigan,26099.0,101,0,2,15,0.1744186046511628,0,
2020-03-21,Oakland,Michigan,26125.0,229,1,2,45,0.24456521739130435,0,0.0
2020-03-21,Wayne,Michigan,26163.0,349,4,2,133,0.6157407407407407,1,0.3333333333333333
2020-03-21,Hennepin,Minnesota,27053.0,52,0,0,8,0.18181818181818182,0,
2020-03-21,Clark,Nevada,32003.0,126,2,3,0,0.0,0,0.0
2020-03-21,Bergen,New Jersey,34003.0,362,9,5,20,0.05847953216374269,2,0.2857142857142857
2020-03-21,Essex,New Jersey,34013.0,107,4,2,34,0.4657534246575342,1,0.3333333333333333
2020-03-21,Hudson,New Jersey,34017.0,97,0,2,31,0.4696969696969697,0,
2020-03-21,Middlesex,New Jersey,34023.0,116,0,2,40,0.5263157894736842,0,
2020-03-21,Monmouth,New Jersey,34025.0,92,2,1,39,0.7358490566037735,1,1.0
2020-03-21,Morris,New Jersey,34027.0,64,1,0,29,0.8285714285714286,1,
2020-03-21,Ocean,New Jersey,34029.0,62,0,1,13,0.2653061224489796,0,
2020-03-21,Passaic,New Jersey,34031.0,67,0,1,18,0.3673469387755102,0,
2020-03-21,Union,New Jersey,34039.0,81,0,0,38,0.8837209302325582,0,
2020-03-21,Albany,New York,36001.0,88,0,1,27,0.4426229508196721,0,
2020-03-21,Dutchess,New York,36027.0,49,0,0,13,0.3611111111111111,0,
2020-03-21,Nassau,New York,36059.0,1234,7,8,480,0.636604774535809,3,0.75
2020-03-21,Orange,New York,36071.0,163,0,2,79,0.9404761904761905,0,
2020-03-21,Rockland,New York,36087.0,262,3,2,161,1.5940594059405941,0,0.0
2020-03-21,Suffolk,New York,36103.0,662,9,5,291,0.784366576819407,2,0.2857142857142857
2020-03-21,Westchester,New York,36119.0,1387,0,14,296,0.27131072410632445,0,
2020-03-21,Wake,North Carolina,37183.0,49,0,0,24,0.96,0,
2020-03-21,Cuyahoga,Ohio,39035.0,92,1,2,23,0.3333333333333333,1,
2020-03-21,Montgomery,Pennsylvania,42091.0,77,0,1,18,0.3050847457627119,0,
2020-03-21,Philadelphia,Pennsylvania,42101.0,69,0,0,27,0.6428571428571429,0,
2020-03-21,Davidson,Tennessee,47037.0,140,2,3,30,0.2727272727272727,2,
2020-03-21,Bexar,Texas,48029.0,50,0,0,10,0.25,0,
2020-03-21,Dallas,Texas,48113.0,95,1,2,21,0.28378378378378377,0,0.0
2020-03-21,Harris,Texas,48201.0,68,1,1,13,0.23636363636363636,0,0.0
2020-03-21,Travis,Texas,48453.0,62,0,0,41,1.9523809523809523,0,
2020-03-21,Salt Lake,Utah,49035.0,60,0,0,14,0.30434782608695654,0,
2020-03-21,King,Washington,53033.0,935,76,16,141,0.17758186397984888,8,0.11764705882352941
2020-03-21,Pierce,Washington,53053.0,95,1,3,12,0.14457831325301204,0,0.0
2020-03-21,Snohomish,Washington,53061.0,446,9,11,62,0.16145833333333334,2,0.2857142857142857
2020-03-21,Dane,Wisconsin,55025.0,49,0,0,17,0.53125,0,
2020-03-21,Milwaukee,Wisconsin,55079.0,126,2,2,31,0.3263157894736842,1,1.0
2020-03-22,Jefferson,Alabama,1073.0,71,0,2,10,0.16393442622950818,0,
2020-03-22,Maricopa,Arizona,4013.0,81,2,1,32,0.6530612244897959,1,1.0
2020-03-22,Pulaski,Arkansas,5119.0,52,0,0,24,0.8571428571428571,0,
2020-03-22,Alameda,California,6001.0,127,0,5,40,0.45977011494252873,0,
2020-03-22,Contra Costa,California,6013.0,61,1,1,10,0.19607843137254902,0,0.0
2020-03-22,Los Angeles,California,6037.0,421,5,8,70,0.19943019943019943,1,0.25
2020-03-22,Orange,California,6059.0,95,0,3,17,0.21794871794871795,0,
2020-03-22,Sacramento,California,6067.0,52,3,2,0,0.0,0,0.0
2020-03-22,San Diego,California,6073.0,205,0,6,46,0.2893081761006289,0,
2020-03-22,San Francisco,California,6075.0,111,0,4,27,0.32142857142857145,0,
2020-03-22,San Mateo,California,6081.0,117,1,5,7,0.06363636363636363,0,0.0
2020-03-22,Santa Clara,California,6085.0,303,11,11,40,0.1520912547528517,3,0.375
2020-03-22,Denver,Colorado,8031.0,125,0,3,27,0.2755102040816326,0,
2020-03-22,Eagle,Colorado,8037.0,80,1,3,6,0.08108108108108109,0,0.0
2020-03-22,El Paso,Colorado,8041.0,51,3,0,14,0.3783783783783784,0,0.0
2020-03-22,Jefferson,Colorado,8059.0,51,0,0,8,0.18604651162790697,0,
2020-03-22,Fairfield,Connecticut,9001.0,208,5,5,68,0.4857142857142857,1,0.25
2020-03-22,Hartford,Connecticut,9003.0,54,1,0,19,0.5428571428571428,1,
2020-03-22,District of Columbia,District of Columbia,11001.0,116,2,3,18,0.1836734693877551,1,1.0
2020-03-22,Broward,Florida,12011.0,217,3,5,53,0.3231707317073171,0,0.0
2020-03-22,Hillsborough,Florida,12057.0,58,0,0,11,0.23404255319148937,0,
2020-03-22,Miami-Dade,Florida,12086.0,228,0,4,58,0.3411764705882353,0,
2020-03-22,Palm Beach,Florida,12099.0,70,1,1,14,0.25,1,
2020-03-22,Bartow,Georgia,13015.0,56,1,2,1,0.01818181818181818,1,
2020-03-22,Cobb,Georgia,13067.0,67,5,2,11,0.19642857142857142,0,0.0
2020-03-22,DeKalb,Georgia,13089.0,53,0,0,11,0.2619047619047619,0,
2020-03-22,Dougherty,Georgia,13095.0,52,6,0,5,0.10638297872340426,0,0.0
2020-03-22,Fulton,Georgia,13121.0,111,3,4,11,0.11,0,0.0
2020-03-22,Cook,Illinois,17031.0,805,6,8,257,0.46897810218978103,2,0.5
2020-03-22,DuPage,Illinois,17043.0,79,0,3,11,0.16176470588235295,0,
2020-03-22,Lake,Illinois,17097.0,69,0,2,6,0.09523809523809523,0,
2020-03-22,Marion,Indiana,18097.0,82,3,0,36,0.782608695652174,1,0.5
2020-03-22,Jefferson,Louisiana,22051.0,184,3,3,18,0.10843373493975904,1,0.5
2020-03-22,Orleans,Louisiana,22071.0,451,15,8,33,0.07894736842105263,2,0.15384615384615385
2020-03-22,Cumberland,Maine,23005.0,56,0,0,15,0.36585365853658536,0,
2020-03-22,Montgomery,Maryland,24031.0,83,1,2,15,0.22058823529411764,0,0.0
2020-03-22,Essex,Massachusetts,25009.0,60,0,0,19,0.4634146341463415,0,
2020-03-22,Middlesex,Massachusetts,25017.0,199,1,10,22,0.12429378531073447,0,0.0
2020-03-22,Norfolk,Massachusetts,25021.0,75,0,3,6,0.08695652173913043,0,
2020-03-22,Suffolk,Massachusetts,25025.0,126,2,4,18,0.16666666666666666,1,1.0
2020-03-22,Macomb,Michigan,26099.0,140,1,3,39,0.38613861386138615,1,
2020-03-22,Oakland,Michigan,26125.0,277,1,3,48,0.2096069868995633,0,0.0
2020-03-22,Wayne,Michigan,26163.0,477,5,3,128,0.3667621776504298,1,0.25
2020-03-22,Hennepin,Minnesota,27053.0,57,0,1,5,0.09615384615384616,0,
2020-03-22,St. Louis,Missouri,29189.0,55,1,0,33,1.5,0,0.0
2020-03-22,Clark,Nevada,32003.0,126,2,4,0,0.0,0,0.0
2020-03-22,Bergen,New Jersey,34003.0,457,10,6,95,0.26243093922651933,1,0.1111111111111111
2020-03-22,Essex,New Jersey,34013.0,172,4,3,65,0.6074766355140186,0,0.0
2020-03-22,Hudson,New Jersey,34017.0,126,0,3,29,0.29896907216494845,0,
2020-03-22,Middlesex,New Jersey,34023.0,147,1,3,31,0.2672413793103448,1,
2020-03-22,Monmouth,New Jersey,34025.0,158,2,2,66,0.717391304347826,0,0.0
2020-03-22,Morris,New Jersey,34027.0,119,1,1,55,0.859375,0,0.0
2020-03-22,Ocean,New Jersey,34029.0,102,0,2,40,0.6451612903225806,0,
2020-03-22,Passaic,New Jersey,34031.0,95,1,2,28,0.417910447761194,1,
2020-03-22,Somerset,New Jersey,34035.0,51,1,0,17,0.5,1,
2020-03-22,Union,New Jersey,34039.0,124,0,1,43,0.5308641975308642,0,
2020-03-22,Albany,New York,36001.0,123,0,2,35,0.3977272727272727,0,
2020-03-22,Dutchess,New York,36027.0,82,0,1,33,0.673469387755102,0,
2020-03-22,Erie,New York,36029.0,54,0,0,16,0.42105263157894735,0,
2020-03-22,Monroe,New York,36055.0,57,0,0,15,0.35714285714285715,0,
2020-03-22,Nassau,New York,36059.0,1900,7,9,666,0.539708265802269,0,0.0
2020-03-22,Orange,New York,36071.0,247,0,3,84,0.5153374233128835,0,
2020-03-22,Rockland,New York,36087.0,455,3,3,193,0.7366412213740458,0,0.0
2020-03-22,Suffolk,New York,36103.0,1034,12,6,372,0.5619335347432024,3,0.3333333333333333
2020-03-22,Westchester,New York,36119.0,1873,0,15,486,0.35039653929343906,0,
2020-03-22,Mecklenburg,North Carolina,37119.0,66,0,0,25,0.6097560975609756,0,
2020-03-22,Wake,North Carolina,37183.0,49,0,1,0,0.0,0,
2020-03-22,Cuyahoga,Ohio,39035.0,125,1,3,33,0.358695652173913,0,0.0
2020-03-22,Washington,Oregon,41067.0,55,1,0,13,0.30952380952380953,0,0.0
